celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
delta,3,mammary gland development (GO:0030879),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,JAK2
delta,3,proteoglycan biosynthetic process (GO:0030166),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,EXTL3
delta,3,negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,SVIP
delta,3,negative regulation of T cell proliferation (GO:0042130),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,CEBPB
delta,3,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,CLU
delta,3,cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,IRAK1
delta,3,cAMP metabolic process (GO:0046058),1/25,1,25,0.500916118044351,1,0,0,1.45985401459854,1.00922134447923,PDE3B
delta,3,regulation of stress fiber assembly (GO:0051492),2/61,2,61,0.501063803028258,1,0,0,1.19660165131028,0.826877868435993,STMN1;EVL
delta,3,muscle organ development (GO:0007517),2/61,2,61,0.501063803028258,1,0,0,1.19660165131028,0.826877868435993,MEF2A;UTRN
delta,3,protein targeting (GO:0006605),4/134,4,134,0.502320816722827,1,0,0,1.08944329447652,0.750099451221412,SPCS1;PIK3R4;ZDHHC2;FBXO7
delta,3,Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),4/134,4,134,0.502320816722827,1,0,0,1.08944329447652,0.750099451221412,CYFIP1;ACTR2;ARPC2;ACTB
delta,3,negative regulation of cell motility (GO:2000146),3/98,3,98,0.50548609815511,1,0,0,1.11723521525398,0.762216678917708,ADAM15;DAG1;RNF41
delta,3,mitochondrial respiratory chain complex assembly (GO:0033108),3/98,3,98,0.50548609815511,1,0,0,1.11723521525398,0.762216678917708,CHCHD5;IMMP1L;SDHAF2
delta,3,Fc-gamma receptor signaling pathway (GO:0038094),4/135,4,135,0.508146128346662,1,0,0,1.08137334414707,0.732074851086766,CYFIP1;ACTR2;ARPC2;ACTB
delta,3,regulation of cellular ketone metabolic process (GO:0010565),2/62,2,62,0.509726229593391,1,0,0,1.17730162467624,0.793361787277894,PSMA3;PSMA1
delta,3,regulation of tumor necrosis factor production (GO:0032680),2/62,2,62,0.509726229593391,1,0,0,1.17730162467624,0.793361787277894,JAK2;CLU
delta,3,negative regulation of MAP kinase activity (GO:0043407),2/62,2,62,0.509726229593391,1,0,0,1.17730162467624,0.793361787277894,AIDA;DUSP16
delta,3,regulation of DNA replication (GO:0006275),2/62,2,62,0.509726229593391,1,0,0,1.17730162467624,0.793361787277894,ANKRD17;DBF4
delta,3,Fc receptor mediated stimulatory signaling pathway (GO:0002431),4/136,4,136,0.513940682507965,1,0,0,1.07342206955775,0.714520635323627,CYFIP1;ACTR2;ARPC2;ACTB
delta,3,organophosphate ester transport (GO:0015748),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,OSBPL8
delta,3,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,PIK3R4
delta,3,glial cell differentiation (GO:0010001),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,EIF2B5
delta,3,respiratory chain complex IV assembly (GO:0008535),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,CHCHD5
delta,3,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,IRAK1
delta,3,potassium ion homeostasis (GO:0055075),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,SLC12A1
delta,3,peptide catabolic process (GO:0043171),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,RNPEP
delta,3,response to amyloid-beta (GO:1904645),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,APP
delta,3,positive regulation of leukocyte mediated cytotoxicity (GO:0001912),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,AP1G1
delta,3,response to alcohol (GO:0097305),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,SOD1
delta,3,monocarboxylic acid catabolic process (GO:0072329),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,LPIN2
delta,3,regulation of lamellipodium assembly (GO:0010591),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,ARPC2
delta,3,positive regulation of glucose transport (GO:0010828),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,IRS2
delta,3,regulation of glucose metabolic process (GO:0010906),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,IRS2
delta,3,female gamete generation (GO:0007292),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,TOB2
delta,3,regulation of apoptotic signaling pathway (GO:2001233),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,TRIM39
delta,3,negative regulation of insulin receptor signaling pathway (GO:0046627),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,SOCS2
delta,3,long-chain fatty-acyl-CoA metabolic process (GO:0035336),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,DGAT1
delta,3,peptide hormone secretion (GO:0030072),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,SLC30A8
delta,3,negative regulation of epithelial to mesenchymal transition (GO:0010719),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,SDHAF2
delta,3,3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,SLC35B2
delta,3,positive regulation of calcium ion transmembrane transport (GO:1904427),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,TRPC1
delta,3,positive regulation of nitric oxide biosynthetic process (GO:0045429),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,CLU
delta,3,positive regulation of peptidyl-threonine phosphorylation (GO:0010800),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,APP
delta,3,positive regulation of nitric oxide metabolic process (GO:1904407),1/26,1,26,0.514608099264741,1,0,0,1.40370578326783,0.93255143220981,CLU
delta,3,negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),2/63,2,63,0.518289554587952,1,0,0,1.15861429730043,0.76146588715784,PSMA3;PSMA1
delta,3,tRNA processing (GO:0008033),2/63,2,63,0.518289554587952,1,0,0,1.15861429730043,0.76146588715784,KARS;TSEN54
delta,3,establishment of protein localization to organelle (GO:0072594),2/63,2,63,0.518289554587952,1,0,0,1.15861429730043,0.76146588715784,RANBP2;POM121
delta,3,regulation of T cell proliferation (GO:0042129),2/63,2,63,0.518289554587952,1,0,0,1.15861429730043,0.76146588715784,CEBPB;NCK2
delta,3,steroid metabolic process (GO:0008202),3/100,3,100,0.519053538812236,1,0,0,1.09489051094891,0.717972529382042,UBE2I;CYP2R1;FDFT1
delta,3,cellular response to transforming growth factor beta stimulus (GO:0071560),3/101,3,101,0.52576135417023,1,0,0,1.0840500108405,0.696944281809534,ZFYVE9;TGFBRAP1;SMAD5
delta,3,negative regulation of protein modification process (GO:0031400),2/64,2,64,0.526752697523261,1,0,0,1.14051094890511,0.731095010540188,TRAF3IP1;TERF2IP
delta,3,kidney development (GO:0001822),2/64,2,64,0.526752697523261,1,0,0,1.14051094890511,0.731095010540188,TRAF3IP1;CEP290
delta,3,carbohydrate homeostasis (GO:0033500),2/64,2,64,0.526752697523261,1,0,0,1.14051094890511,0.731095010540188,CRY1;ADIPOR2
delta,3,adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193),2/64,2,64,0.526752697523261,1,0,0,1.14051094890511,0.731095010540188,GNAL;PSAP
delta,3,ribosomal large subunit biogenesis (GO:0042273),2/64,2,64,0.526752697523261,1,0,0,1.14051094890511,0.731095010540188,YAE1D1;MDN1
delta,3,sodium ion homeostasis (GO:0055078),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,SLC12A1
delta,3,positive regulation of cyclin-dependent protein kinase activity (GO:1904031),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,MAPRE3
delta,3,monovalent inorganic cation homeostasis (GO:0055067),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,SLC12A1
delta,3,lipid modification (GO:0030258),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,DGKE
delta,3,regulation of centrosome cycle (GO:0046605),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,PDCD6IP
delta,3,regulation of NF-kappaB import into nucleus (GO:0042345),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,APP
delta,3,response to ketone (GO:1901654),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,WBP2
delta,3,regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,KLF11
delta,3,internal peptidyl-lysine acetylation (GO:0018393),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,KAT6A
delta,3,negative regulation of cellular response to insulin stimulus (GO:1900077),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,SOCS2
delta,3,regulation of histone acetylation (GO:0035065),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,PAXIP1
delta,3,phosphatidylethanolamine acyl-chain remodeling (GO:0036152),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,LPCAT4
delta,3,positive regulation of release of cytochrome c from mitochondria (GO:0090200),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,MOAP1
delta,3,GPI anchor metabolic process (GO:0006505),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,PIGW
delta,3,snRNA 3'-end processing (GO:0034472),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,EXOSC8
delta,3,RNA biosynthetic process (GO:0032774),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,SETX
delta,3,negative regulation of telomere maintenance via telomere lengthening (GO:1904357),1/27,1,27,0.527925117034174,1,0,0,1.35171668018383,0.86347773605398,TNKS2
delta,3,regulation of signal transduction by p53 class mediator (GO:1901796),4/139,4,139,0.531131857378423,1,0,0,1.05025468676154,0.664543369832666,ING5;KAT6A;TOP3A;RBBP8
delta,3,protein processing (GO:0016485),3/102,3,102,0.532417253708135,1,0,0,1.07342206955775,0.676607756086903,IMMP1L;SPCS1;OMA1
delta,3,cellular divalent inorganic cation homeostasis (GO:0072503),3/102,3,102,0.532417253708135,1,0,0,1.07342206955775,0.676607756086903,SLC30A8;STIM2;ATP13A3
delta,3,intrinsic apoptotic signaling pathway (GO:0097193),3/102,3,102,0.532417253708135,1,0,0,1.07342206955775,0.676607756086903,MOAP1;CEBPB;MAP3K5
delta,3,inorganic anion transmembrane transport (GO:0098661),2/65,2,65,0.535114711333061,1,0,0,1.12296462661426,0.702160742687038,SLC20A1;SLC12A1
delta,3,glycerophospholipid metabolic process (GO:0006650),2/65,2,65,0.535114711333061,1,0,0,1.12296462661426,0.702160742687038,ABHD12;PIGW
delta,3,positive regulation of endocytosis (GO:0045807),2/65,2,65,0.535114711333061,1,0,0,1.12296462661426,0.702160742687038,CD151;CLU
delta,3,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,UBA5
delta,3,telomere maintenance via telomere lengthening (GO:0010833),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,TERF2IP
delta,3,regulation of cilium assembly (GO:1902017),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,IFT140
delta,3,positive regulation of lipid kinase activity (GO:0090218),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,PIK3R4
delta,3,negative regulation of smooth muscle cell proliferation (GO:0048662),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,ANG
delta,3,negative regulation of microtubule polymerization or depolymerization (GO:0031111),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,STMN1
delta,3,negative regulation of small GTPase mediated signal transduction (GO:0051058),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,RASAL2
delta,3,regulation of double-strand break repair via homologous recombination (GO:0010569),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,TERF2IP
delta,3,phagosome acidification (GO:0090383),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,ATP6V1H
delta,3,negative regulation of myeloid leukocyte differentiation (GO:0002762),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,MAFB
delta,3,microtubule polymerization (GO:0046785),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,TUBGCP2
delta,3,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,MOAP1
delta,3,positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,ARHGEF7
delta,3,regulation of vascular endothelial growth factor production (GO:0010574),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,EIF2AK3
delta,3,negative regulation of organelle assembly (GO:1902116),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,SMCR8
delta,3,cellular response to topologically incorrect protein (GO:0035967),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,HSPA4L
delta,3,cellular response to glucose stimulus (GO:0071333),1/28,1,28,0.540877421674765,1,0,0,1.30344108446298,0.80104614588001,RAB11FIP2
delta,3,response to lipid (GO:0033993),4/141,4,141,0.542424795681715,1,0,0,1.03535745716209,0.633334191280649,SOCS2;ACER2;IRAK1;JAK2
delta,3,regulation of small GTPase mediated signal transduction (GO:0051056),4/141,4,141,0.542424795681715,1,0,0,1.03535745716209,0.633334191280649,ARHGAP20;RHOT1;CHN1;ARHGEF7
delta,3,O-glycan processing (GO:0016266),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,GALNT7;GALNT11
delta,3,glycolipid metabolic process (GO:0006664),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,PSAP;PIGW
delta,3,cellular response to type I interferon (GO:0071357),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,IRAK1;HLA-A
delta,3,chromatin assembly (GO:0031497),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,GATAD1;PAF1
delta,3,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,PAXIP1;FBXW7
delta,3,regulation of JAK-STAT cascade (GO:0046425),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,SOCS2;LRRC4
delta,3,DNA synthesis involved in DNA repair (GO:0000731),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,TOP3A;RBBP8
delta,3,type I interferon signaling pathway (GO:0060337),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,IRAK1;HLA-A
delta,3,fatty acid catabolic process (GO:0009062),2/66,2,66,0.54337477561587,1,0,0,1.1059500110595,0.674580847841766,ACAD11;LPIN2
delta,3,cellular response to lipid (GO:0071396),5/179,5,179,0.545572584057825,1,0,0,1.01945112751295,0.617705238833232,SETX;NRIP1;PAF1;NFKB1;CCDC62
delta,3,regulation of cellular response to stress (GO:0080135),3/105,3,105,0.552064571187717,1,0,0,1.04275286757039,0.619489325085453,RANBP2;POM121;SMG1
delta,3,protein oligomerization (GO:0051259),6/218,6,218,0.553037327310915,1,0,0,1.00448670729257,0.59498739042362,SH3GLB1;KHDRBS1;CPSF7;PDCD6IP;IRAK1;EIF2AK3
delta,3,negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,CRY1
delta,3,cellular response to alcohol (GO:0097306),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,CTNNA1
delta,3,carboxylic acid catabolic process (GO:0046395),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,TMEM2
delta,3,negative regulation of proteasomal protein catabolic process (GO:1901799),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,USP25
delta,3,acute inflammatory response (GO:0002526),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,CEBPB
delta,3,negative regulation of response to DNA damage stimulus (GO:2001021),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,CLU
delta,3,aerobic respiration (GO:0009060),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,CHCHD5
delta,3,chondrocyte differentiation (GO:0002062),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,EIF2AK3
delta,3,positive regulation of protein tyrosine kinase activity (GO:0061098),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,FBXW7
delta,3,lytic vacuole organization (GO:0080171),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,HOOK3
delta,3,positive regulation of phospholipid metabolic process (GO:1903727),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,PIK3R4
delta,3,positive regulation of cell communication (GO:0010647),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,HOMER1
delta,3,negative regulation of JNK cascade (GO:0046329),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,AIDA
delta,3,regulation of lipid biosynthetic process (GO:0046890),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,ADIPOR2
delta,3,antigen processing and presentation of peptide antigen via MHC class I (GO:0002474),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,HLA-A
delta,3,dopamine receptor signaling pathway (GO:0007212),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,GNAL
delta,3,regulation of fatty acid biosynthetic process (GO:0042304),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,ADIPOR2
delta,3,nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,IRAK1
delta,3,regulation of adenylate cyclase activity (GO:0045761),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,CAP2
delta,3,protein K63-linked deubiquitination (GO:0070536),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,USP25
delta,3,protein export from nucleus (GO:0006611),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,DUSP16
delta,3,transcription elongation from RNA polymerase I promoter (GO:0006362),1/29,1,29,0.553474983856321,1,0,0,1.25849484017116,0.744448432091246,TAF1D
delta,3,translational elongation (GO:0006414),3/106,3,106,0.558504184550231,1,0,0,1.03291557636689,0.601666266375858,MRPL2;MRPS23;MRPL14
delta,3,positive regulation of synaptic transmission (GO:0050806),2/68,2,68,0.559586371078325,1,0,0,1.07342206955775,0.623183116405948,APP;PLK2
delta,3,regulation of TOR signaling (GO:0032006),2/68,2,68,0.559586371078325,1,0,0,1.07342206955775,0.623183116405948,RHEB;SMCR8
delta,3,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),2/68,2,68,0.559586371078325,1,0,0,1.07342206955775,0.623183116405948,SERTAD1;MAPRE3
