celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
delta,2,regulation of G2/M transition of mitotic cell cycle (GO:0010389),18/150,18,150,0.00109193340297531,0.329586380580589,0,0,2.24719101123595,15.3254053703495,DYNC1I2;PSMD14;CEP152;PINX1;DCTN3;HAUS3;CDC7;CKAP5;MECP2;NEDD1;CCNB1;CDK6;CDK4;PSMB3;CNTRL;CEP250;CLASP1;CEP78
delta,2,"positive regulation of DNA-templated transcription, elongation (GO:0032786)",5/25,5,25,0.00934948970348201,0.456132481271516,0,0,3.74531835205993,17.4997509900323,SUPT16H;LEO1;ERCC6;THOC5;ELL3
delta,2,microtubule cytoskeleton organization involved in mitosis (GO:1902850),7/45,7,45,0.00931002635371647,0.456132481271516,0,0,2.9130253849355,13.6232390757619,MECP2;SETD2;CCNB1;TNKS;TBCE;CLASP1;KPNB1
delta,2,regulation of cellular protein localization (GO:1903827),5/26,5,26,0.0110771509335754,0.457855571921117,0,0,3.60126764621147,16.2160428071414,SETD2;RALB;GBF1;CTNNB1;RAB11FIP5
delta,2,regulation of telomere maintenance via telomere lengthening (GO:1904356),4/17,4,17,0.0110065466563043,0.457855571921117,0,0,4.40625688477638,19.8689800953625,RTEL1;TNKS;PINX1;ATM
delta,2,negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948),3/9,3,9,0.0100062915377564,0.457855571921117,0,0,6.24219725343321,28.7424546195176,HGS;NEDD4;FAM129B
delta,2,positive regulation of cell cycle G2/M phase transition (GO:1902751),4/17,4,17,0.0110065466563043,0.457855571921117,0,0,4.40625688477638,19.8689800953625,MECP2;CCNB1;CDK4;CDC7
delta,2,negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532),3/9,3,9,0.0100062915377564,0.457855571921117,0,0,6.24219725343321,28.7424546195176,PPP2CA;SOCS1;PIBF1
delta,2,RNA export from nucleus (GO:0006405),13/120,13,120,0.011790904618913,0.46170700191954,0,0,2.02871410736579,9.00835657249225,NUP205;NUP107;NXT1;NCBP1;POLDIP3;EIF4A3;THOC5;AAAS;WDR33;SARNP;SRSF5;HNRNPA1;SRSF11
delta,2,mitotic G2 DNA damage checkpoint (GO:0007095),4/17,4,17,0.0110065466563043,0.457855571921117,0,0,4.40625688477638,19.8689800953625,TAOK1;DONSON;ATM;CDK5RAP3
delta,2,regulation of phosphorylation (GO:0042325),13/120,13,120,0.011790904618913,0.46170700191954,0,0,2.02871410736579,9.00835657249225,NUP205;CDKN1A;NUP107;MCM7;FZD7;PRKAG2;MIF;AAAS;BTBD10;SIRT2;PPP2CA;SOCS1;KCTD20
delta,2,regulation of transforming growth factor beta production (GO:0071634),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,SMAD4;SMAD3;HIF1A
delta,2,'de novo' posttranslational protein folding (GO:0051084),7/31,7,31,0.00103161335932787,0.329586380580589,0,0,4.22858523619669,29.0784217334509,CHCHD4;HSPA8;HSPA1L;DNAJC7;HSPA6;DNAJB12;HSPA1A
delta,2,regulation of fibroblast proliferation (GO:0048145),7/47,7,47,0.0117704236000438,0.46170700191954,0,0,2.78906685791697,12.3894962068072,CDKN1A;MED25;CDK6;CDK4;FTH1;CTNNB1;MIF
delta,2,nuclear export (GO:0051168),11/93,11,93,0.0106107694489821,0.457855571921117,0,0,2.21497321896017,10.0690153208949,NXT1;XPO4;NCBP1;POLDIP3;SARNP;EIF4A3;SRSF5;THOC5;HNRNPA1;MALT1;SRSF11
delta,2,positive regulation of blood vessel endothelial cell migration (GO:0043536),7/46,7,46,0.0104878967236427,0.457855571921117,0,0,2.84969874613255,12.9875971574932,ATP5B;SP1;CIB1;PLCG1;ETS1;HDAC9;HIF1A
delta,2,positive regulation of signal transduction by p53 class mediator (GO:1901798),4/17,4,17,0.0110065466563043,0.457855571921117,0,0,4.40625688477638,19.8689800953625,DDX5;ATM;CDK5RAP3;ATR
delta,2,negative regulation of inclusion body assembly (GO:0090084),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,SACS;SORL1;HSPA1A
delta,2,"DNA-templated transcription, termination (GO:0006353)",12/107,12,107,0.0117373676921549,0.46170700191954,0,0,2.10017851517379,9.33524668013265,NUDT21;NCBP1;PABPN1;POLDIP3;SARNP;EIF4A3;POLR1C;POLR1E;SRSF5;THOC5;SRSF11;WDR33
delta,2,positive regulation of vacuole organization (GO:0044090),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,RALB;ANXA2;PIP4K2B
delta,2,negative regulation of MAPK cascade (GO:0043409),10/81,10,81,0.0108694990865598,0.457855571921117,0,0,2.31192490867897,10.454049708938,DUSP4;UCHL1;SMAD4;SMPD1;RANBP9;PTPRJ;PHB;SORL1;CDK5RAP3;IGF1R
delta,2,negative regulation of telomere maintenance (GO:0032205),4/17,4,17,0.0110065466563043,0.457855571921117,0,0,4.40625688477638,19.8689800953625,RTEL1;TNKS;PINX1;ATM
delta,2,regulation of mRNA 3'-end processing (GO:0031440),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,NUDT21;NCBP1;LEO1
delta,2,negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,SIRT2;HSPA1A;NCK1
delta,2,protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787),9/71,9,71,0.0129759708677106,0.464436092257428,0,0,2.37379332172812,10.3133154613904,RNF144A;ABTB1;CUL5;BTBD1;SMURF2;RNF14;NEDD4;UBE3A;RNF7
delta,2,IRES-dependent viral translational initiation (GO:0075522),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,PTBP1;DENR;EIF3F
delta,2,regulation of muscle cell differentiation (GO:0051147),6/37,6,37,0.0128389493216309,0.464436092257428,0,0,3.03674460977832,13.2258482010382,SPAG9;PTBP1;CDH2;CTNNB1;CTNNA2;HDAC9
delta,2,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),9/71,9,71,0.0129759708677106,0.464436092257428,0,0,2.37379332172812,10.3133154613904,RNF144A;DET1;RNF14;MDM2;TRIB3;SIRT2;HERPUD1;HSPA1A;NFE2L2
delta,2,cellular response to topologically incorrect protein (GO:0035967),5/28,5,28,0.0151588108946275,0.490354578504471,0,0,3.34403424291065,14.0087390946833,HSPA8;HSPA1L;HSPA6;DNAJB12;HSPA1A
delta,2,modulation by virus of host morphology or physiology (GO:0019048),4/18,4,18,0.0135639216981185,0.464436092257428,0,0,4.16146483562214,17.8957212963278,RRAGA;SMAD3;KPNA2;KPNB1
delta,2,nuclear pore complex assembly (GO:0051292),3/10,3,10,0.0137333253086874,0.464436092257428,0,0,5.61797752808989,24.0894937955832,NUP205;NUP107;TMEM170A
delta,2,regulation of protein localization to cell surface (GO:2000008),5/28,5,28,0.0151588108946275,0.490354578504471,0,0,3.34403424291065,14.0087390946833,HSP90AB1;GBF1;CTNNB1;STX3;RAB11FIP5
delta,2,axonal transport (GO:0098930),6/37,6,37,0.0128389493216309,0.464436092257428,0,0,3.03674460977832,13.2258482010382,FXR1;BLOC1S5;BLOC1S1;BLOC1S2;AP3S1;HIF1A
delta,2,protein localization to chromosome (GO:0034502),5/28,5,28,0.0151588108946275,0.490354578504471,0,0,3.34403424291065,14.0087390946833,RB1;TNKS;PINX1;CTCF;ATR
delta,2,protein targeting to vacuole (GO:0006623),5/28,5,28,0.0151588108946275,0.490354578504471,0,0,3.34403424291065,14.0087390946833,SCARB2;AP4M1;HGS;NEDD4;SORL1
delta,2,DNA damage checkpoint (GO:0000077),6/39,6,39,0.0164691894773742,0.525067964089075,0,0,2.88101411696917,11.8302044023722,TAOK1;H2AFX;DONSON;TP53BP1;STK3;ATR
delta,2,DNA biosynthetic process (GO:0071897),6/40,6,40,0.0185255834104008,0.525067964089075,0,0,2.80898876404494,11.2039399302158,POLD3;POLD4;RMI1;WRNIP1;ATM;TYMS
delta,2,negative regulation of MAP kinase activity (GO:0043407),8/62,8,62,0.0168648840889191,0.525067964089075,0,0,2.41633442068382,9.8647376667144,DUSP4;PPP2CA;UCHL1;SMPD1;PTPRJ;SORL1;CDK5RAP3;HIPK3
delta,2,mitotic DNA damage checkpoint (GO:0044773),6/40,6,40,0.0185255834104008,0.525067964089075,0,0,2.80898876404494,11.2039399302158,MSH2;EME2;RFWD3;TAOK1;DONSON;CDK5RAP3
delta,2,establishment of synaptic vesicle localization (GO:0097480),3/11,3,11,0.0181439165829849,0.525067964089075,0,0,5.10725229826353,20.4771192489581,KIF5C;SPG11;DNM2
delta,2,purine ribonucleoside monophosphate metabolic process (GO:0009167),6/40,6,40,0.0185255834104008,0.525067964089075,0,0,2.80898876404494,11.2039399302158,HSPA8;BAD;OLA1;ENPP1;PFAS;HSPA1A
delta,2,rhodopsin mediated signaling pathway (GO:0016056),3/11,3,11,0.0181439165829849,0.525067964089075,0,0,5.10725229826353,20.4771192489581,GNB1;CNGA1;RNF7
delta,2,negative regulation of protein catabolic process (GO:0042177),6/40,6,40,0.0185255834104008,0.525067964089075,0,0,2.80898876404494,11.2039399302158,SNX3;PHB;FMN2;TIMP1;CDK5RAP3;SIRT2
delta,2,positive regulation of chromosome segregation (GO:0051984),3/11,3,11,0.0181439165829849,0.525067964089075,0,0,5.10725229826353,20.4771192489581,CCNB1;SMC6;SIRT2
delta,2,nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),5/30,5,30,0.020138428343534,0.544836025003248,0,0,3.1210986267166,12.1882816207992,CNOT4;ZCCHC6;CNOT6L;CNOT2;EIF4A3
delta,2,organelle disassembly (GO:1903008),4/20,4,20,0.0197358519392781,0.543832364548996,0,0,3.74531835205993,14.7015670481144,RB1CC1;GBF1;DENR;KLC1
delta,2,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),4/21,4,21,0.0233741327036045,0.552074753380372,0,0,3.56696985910469,13.397985760959,CREB3;SMAD4;HIF1A;NFE2L2
delta,2,regulation of primary metabolic process (GO:0080090),14/140,14,140,0.0176733534424342,0.525067964089075,0,0,1.87265917602996,7.55748544750634,SLC27A1;PSMD14;ACSL1;CHD9;CACYBP;HMGCR;GRHL1;LACTB;PSMB3;OPA3;ME1;TRIB3;TNFRSF21;PPARD
delta,2,negative regulation of response to DNA damage stimulus (GO:2001021),5/29,5,29,0.0175320271422711,0.525067964089075,0,0,3.22872271729304,13.0560698316892,RTEL1;MDM2;PTTG1IP;MIF;THOC5
delta,2,negative regulation of fatty acid biosynthetic process (GO:0045717),3/11,3,11,0.0181439165829849,0.525067964089075,0,0,5.10725229826353,20.4771192489581,ACADVL;TRIB3;PIBF1
delta,2,regulation of proteolysis (GO:0030162),8/64,8,64,0.0201245325660131,0.544836025003248,0,0,2.34082397003745,9.14282697209916,CYFIP2;BAG6;ABTB1;BTBD1;TRAF3;BAD;PERP;CLN8
delta,2,regulation of cholesterol biosynthetic process (GO:0045540),6/41,6,41,0.0207507048575443,0.552074753380372,0,0,2.74047684297068,10.6198275249221,PRKAA1;NFYA;SP1;FASN;HMGCR;KPNB1
delta,2,negative regulation of cell cycle arrest (GO:0071157),4/21,4,21,0.0233741327036045,0.552074753380372,0,0,3.56696985910469,13.397985760959,HSP90AB1;CDK4;MDM2;MIF
delta,2,phosphatidylethanolamine metabolic process (GO:0046337),4/20,4,20,0.0197358519392781,0.543832364548996,0,0,3.74531835205993,14.7015670481144,SLC27A1;PCYT2;PNPLA8;ETNK1
delta,2,negative regulation of cell growth (GO:0030308),12/116,12,116,0.0211366579742843,0.552074753380372,0,0,1.93723363037582,7.4714188322065,PPP2CA;SMAD4;CDKN1A;SMAD3;PSRC1;ENPP1;PTPRJ;RNF6;PHB;SMARCA2;DCBLD2;HSPA1A
delta,2,vesicle docking (GO:0048278),4/21,4,21,0.0233741327036045,0.552074753380372,0,0,3.56696985910469,13.397985760959,STX12;STX16;USO1;STX3
delta,2,fatty acid oxidation (GO:0019395),7/51,7,51,0.0180425513872598,0.525067964089075,0,0,2.57031651611956,10.3198782456826,ALDH3A2;ACADVL;ABCD3;ECHDC2;HADH;ACAD10;PPARD
delta,2,mitochondrial outer membrane permeabilization (GO:0097345),3/12,3,12,0.0232474289265268,0.552074753380372,0,0,4.68164794007491,17.610303075229,BNIP3L;BAD;BLOC1S2
delta,2,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),4/20,4,20,0.0197358519392781,0.543832364548996,0,0,3.74531835205993,14.7015670481144,CREB3;HERPUD1;HSPA1A;NCK1
delta,2,regulation of sister chromatid cohesion (GO:0007063),3/12,3,12,0.0232474289265268,0.552074753380372,0,0,4.68164794007491,17.610303075229,RB1;CTNNB1;CTCF
delta,2,"negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",3/12,3,12,0.0232474289265268,0.552074753380372,0,0,4.68164794007491,17.610303075229,MDM2;MIF;PTTG1IP
delta,2,cellular response to decreased oxygen levels (GO:0036294),8/65,8,65,0.0219119022887687,0.552074753380372,0,0,2.30481129357534,8.80605083558153,BNIP3L;BAD;SUV39H1;LMNA;MDM2;FMN2;HIF1A;SIRT2
delta,2,protein hydroxylation (GO:0018126),3/12,3,12,0.0232474289265268,0.552074753380372,0,0,4.68164794007491,17.610303075229,EGLN3;OGFOD1;PLOD2
delta,2,regulation of protein catabolic process (GO:0042176),10/92,10,92,0.0247919412557025,0.564960278828232,0,0,2.03549910438039,7.52572184494691,SNX3;FZR1;SMURF2;HGS;NEDD4;MDM2;FMN2;PHB;SORL1;SIRT2
delta,2,activation of cysteine-type endopeptidase activity (GO:0097202),3/12,3,12,0.0232474289265268,0.552074753380372,0,0,4.68164794007491,17.610303075229,CYFIP2;BAD;PERP
delta,2,positive regulation of cellular protein metabolic process (GO:0032270),10/92,10,92,0.0247919412557025,0.564960278828232,0,0,2.03549910438039,7.52572184494691,CYFIP2;RPS4X;FXR1;POLDIP3;BAD;PERP;EIF4A3;ATG10;VPS35;PTTG1IP
delta,2,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),5/31,5,31,0.022985732757455,0.552074753380372,0,0,3.02041802585478,11.3956795047153,PPP1R13B;YWHAB;BAD;NMT1;YWHAZ
delta,2,regulation of cholesterol metabolic process (GO:0090181),6/42,6,42,0.0231500310853913,0.552074753380372,0,0,2.67522739432852,10.07426205369,ACADVL;NFYA;SP1;FASN;HMGCR;KPNB1
delta,2,viral translation (GO:0019081),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,PTBP1;DENR;EIF3F
delta,2,cytosolic transport (GO:0016482),12/119,12,119,0.0252586440582428,0.564960278828232,0,0,1.88839580776131,6.94662797262782,AP4M1;SPAG9;TMEM87A;ARFRP1;SNX1;TBC1D5;STX16;GBF1;VPS54;VPS35;YKT6;RAB9B
delta,2,G2 DNA damage checkpoint (GO:0031572),5/33,5,33,0.0294297939283259,0.565052043423858,0,0,2.83736238792419,10.003823966794,FZR1;TAOK1;DONSON;CDK5RAP3;STK3
delta,2,nucleotide-sugar metabolic process (GO:0009225),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,EXTL2;SLC35A3;UGP2
delta,2,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),5/31,5,31,0.022985732757455,0.552074753380372,0,0,3.02041802585478,11.3956795047153,PPP1R13B;YWHAB;BAD;NMT1;YWHAZ
delta,2,purine ribonucleoside triphosphate metabolic process (GO:0009205),5/33,5,33,0.0294297939283259,0.565052043423858,0,0,2.83736238792419,10.003823966794,HSPA8;BAD;OLA1;ENPP1;HSPA1A
delta,2,positive regulation of ERAD pathway (GO:1904294),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,BAG6;HERPUD1;NFE2L2
delta,2,protein localization to lysosome (GO:0061462),5/31,5,31,0.022985732757455,0.552074753380372,0,0,3.02041802585478,11.3956795047153,SCARB2;AP4M1;HGS;NEDD4;SORL1
delta,2,anterograde axonal transport (GO:0008089),5/32,5,32,0.0260808372925459,0.564960278828232,0,0,2.92602996254682,10.6699275446615,FXR1;BLOC1S5;BLOC1S1;BLOC1S2;AP3S1
delta,2,synaptic vesicle localization (GO:0097479),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,KIF5C;SPG11;DNM2
delta,2,protein import into nucleus (GO:0006606),11/104,11,104,0.0229668314429816,0.552074753380372,0,0,1.98069720541631,7.4745653928585,PDIA3;IPO11;NUP107;NXT1;CTNNB1;PTTG1IP;KPNA2;GDF5;GPN1;KPNB1;IPO5
delta,2,positive regulation of ubiquitin-protein transferase activity (GO:0051443),5/32,5,32,0.0260808372925459,0.564960278828232,0,0,2.92602996254682,10.6699275446615,ARRDC4;FZR1;DCUN1D5;TRIB3;UBE2L3
delta,2,regulation of interferon-gamma-mediated signaling pathway (GO:0060334),4/22,4,22,0.0273927420062002,0.564960278828232,0,0,3.40483486550902,12.2488157676623,HSP90AB1;SOCS1;IFNGR1;CDC37
delta,2,response to UV-B (GO:0010224),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,MFAP4;CDKN1A;MSH2
delta,2,regulation of epithelial to mesenchymal transition (GO:0010717),8/69,8,69,0.030182772234942,0.573721074932537,0,0,2.17119904467242,7.60024745843728,FOXA1;PPP2CA;SMAD4;SMAD3;CTNNB1;CLASP1;ELL3;TGFBR2
delta,2,positive regulation of cellular metabolic process (GO:0031325),10/93,10,93,0.0265005180095784,0.564960278828232,0,0,2.01361201723652,7.31060166455187,LIPT2;CDKN1A;ANXA2;PAX8;TBC1D5;FASN;RIPK1;HIF1A;SCYL2;TGFBR2
delta,2,G1/S transition of mitotic cell cycle (GO:0000082),11/106,11,106,0.026030025985332,0.564960278828232,0,0,1.94332556003109,7.09023217062646,RB1;NPAT;USP37;CDKN1A;ORC6;CDK6;CUL5;MCM7;CDK4;CDC7;TYMS
delta,2,cellular response to unfolded protein (GO:0034620),4/22,4,22,0.0273927420062002,0.564960278828232,0,0,3.40483486550902,12.2488157676623,HSPA8;HSPA1L;HSPA6;HSPA1A
delta,2,poly(A)+ mRNA export from nucleus (GO:0016973),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,ENY2;PABPN1;POLDIP3
delta,2,negative regulation of cell death (GO:0060548),9/82,9,82,0.0305177326110165,0.573721074932537,0,0,2.05535763222801,7.17206227849836,DUS2;BNIP3L;WFS1;CTNNB1;VPS35;BTBD10;SORL1;NCK1;HSPA1A
delta,2,positive regulation of DNA biosynthetic process (GO:2000573),7/56,7,56,0.0287824221235694,0.564960278828232,0,0,2.34082397003745,8.30522102319037,PKIB;HSP90AB1;TNKS;ATM;HNRNPA1;CCT5;ATR
delta,2,metaphase plate congression (GO:0051310),6/45,6,45,0.031442291899489,0.573721074932537,0,0,2.49687890137328,8.6382057840489,CCNB1;PSRC1;PINX1;PIBF1;GEM;KPNB1
delta,2,cellular response to interleukin-6 (GO:0071354),4/23,4,23,0.0317980513303826,0.573721074932537,0,0,3.25679856700863,11.2305822178551,SMAD4;PHB;IL6ST;IL6R
delta,2,regulation of DNA biosynthetic process (GO:2000278),4/22,4,22,0.0273927420062002,0.564960278828232,0,0,3.40483486550902,12.2488157676623,TNKS;PINX1;ATM;FAM129B
delta,2,serine family amino acid biosynthetic process (GO:0009070),3/13,3,13,0.0290453369155643,0.564960278828232,0,0,4.32152117545376,15.2934197399589,MTHFD1;PSAT1;SEPHS1
delta,2,negative regulation of protein serine/threonine kinase activity (GO:0071901),8/68,8,68,0.0279411095469843,0.564960278828232,0,0,2.20312844238819,7.88203616251849,PKIB;UCHL1;SMPD1;PRKAR2A;PTPRJ;SORL1;CDK5RAP3;IPO5
delta,2,regulation of RNA splicing (GO:0043484),7/56,7,56,0.0287824221235694,0.564960278828232,0,0,2.34082397003745,8.30522102319037,PTBP1;MBNL1;ESRP2;FASTK;ZNF326;METTL16;MBNL3
delta,2,regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253),2/6,2,6,0.0370142628988733,0.573721074932537,0,0,6.24219725343321,20.5771033512132,MDM2;PTTG1IP
delta,2,mitotic nuclear envelope disassembly (GO:0007077),6/45,6,45,0.031442291899489,0.573721074932537,0,0,2.49687890137328,8.6382057840489,CTDNEP1;NUP205;CCNB1;NUP107;LMNA;AAAS
delta,2,RNA catabolic process (GO:0006401),6/44,6,44,0.028491319933259,0.564960278828232,0,0,2.55362614913177,9.0861996982681,ISG20;DIS3;XRN2;METTL16;SKIV2L2;HSPA1A
delta,2,regulation of telomere capping (GO:1904353),4/23,4,23,0.0317980513303826,0.573721074932537,0,0,3.25679856700863,11.2305822178551,PKIB;RTEL1;TNKS;ATM
delta,2,"DNA-templated transcription, elongation (GO:0006354)",11/109,11,109,0.0311632032086149,0.573721074932537,0,0,1.88983953544308,6.55494105586998,SUPT16H;SETD2;GTF2A2;NCBP1;POLR1C;LEO1;TAF4B;POLR1E;SSRP1;GTF2E2;ELL3
delta,2,negative regulation of response to endoplasmic reticulum stress (GO:1903573),4/22,4,22,0.0273927420062002,0.564960278828232,0,0,3.40483486550902,12.2488157676623,CREB3;HERPUD1;HSPA1A;NCK1
delta,2,COPI coating of Golgi vesicle (GO:0048205),2/6,2,6,0.0370142628988733,0.573721074932537,0,0,6.24219725343321,20.5771033512132,GBF1;ARFGAP2
delta,2,regulation of cellular catabolic process (GO:0031329),7/56,7,56,0.0287824221235694,0.564960278828232,0,0,2.34082397003745,8.30522102319037,RRAGA;DRAM1;ITPR1;LONP2;KAT8;PIP4K2B;ATM
delta,2,branching morphogenesis of an epithelial tube (GO:0048754),6/44,6,44,0.028491319933259,0.564960278828232,0,0,2.55362614913177,9.0861996982681,PAX8;CTNNBIP1;CTNNB1;NRARP;MET;TGFBR2
delta,2,nuclear import (GO:0051170),8/72,8,72,0.0376398885183348,0.580395379432975,0,0,2.08073241781107,6.82415923024638,PDIA3;IPO11;NXT1;NUP107;SNRPD1;PTTG1IP;HNRNPA1;KPNB1
delta,2,positive regulation of hormone metabolic process (GO:0032352),2/6,2,6,0.0370142628988733,0.573721074932537,0,0,6.24219725343321,20.5771033512132,PAX8;HIF1A
delta,2,nuclear transport (GO:0051169),4/22,4,22,0.0273927420062002,0.564960278828232,0,0,3.40483486550902,12.2488157676623,NUP205;NXT1;RSRC1;AAAS
