motif,jaspar.id,x,y,test,mean_x,mean_y,enrichedIn,pval,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
SREBF2(var.2),MA0828.1,delta_1,delta_2,delta_1.vs.delta_2,-0.383166660944434,0.237828428337732,delta_2,2.87736288607038e-10,1.3327944888278e-09,1.66599311103475e-07,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
PPARG,MA0066.1,delta_1,delta_2,delta_1.vs.delta_2,0.0126636464744363,0.516409752323687,delta_2,5.01336468928523e-10,2.19034087284167e-09,2.90273815509615e-07,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Pax2,MA0067.1,delta_1,delta_2,delta_1.vs.delta_2,0.0020542560937486,0.534706653757246,delta_2,5.29500672565465e-10,2.28791708518958e-09,3.06580889415404e-07,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
EGR1,MA0162.3,delta_1,delta_2,delta_1.vs.delta_2,-0.104437276035338,0.328312496120337,delta_2,7.30528527294082e-10,3.08741618469543e-09,4.22976017303273e-07,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Klf1,MA0493.1,delta_1,delta_2,delta_1.vs.delta_2,-0.285759336489968,0.263944918710617,delta_2,9.57906117891694e-10,3.99421655196828e-09,5.54627642259291e-07,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
KLF4,MA0039.3,delta_1,delta_2,delta_1.vs.delta_2,-0.0727646620413342,0.444807351445505,delta_2,9.7356388490108e-10,4.0263820668409e-09,5.63693489357726e-07,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
KLF5,MA0599.1,delta_1,delta_2,delta_1.vs.delta_2,-0.157198793423919,0.217285804827617,delta_2,1.04740817055973e-09,4.27076993488791e-09,6.06449330754084e-07,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Crem,MA0609.1,delta_1,delta_2,delta_1.vs.delta_2,-0.215617867029622,0.366287802425453,delta_2,1.24590645743003e-09,5.04461425770619e-09,7.21379838851986e-07,1.1.7,CREB-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MGA,MA0801.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0182138086703735,0.497180518570507,delta_2,1.76372760298105e-09,6.9469270892927e-09,1.02119828212603e-06,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TBX15,MA0803.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0182138086703735,0.497180518570507,delta_2,1.76372760298105e-09,6.9469270892927e-09,1.02119828212603e-06,6.5.3,TBX1-related,6.5,T-Box factors,6,Immunoglobulin fold
TBX1,MA0805.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0589924699289136,0.4824082762906,delta_2,2.22725525095087e-09,8.713383718247e-09,1.28958079030056e-06,6.5.3,TBX1-related,6.5,T-Box factors,6,Immunoglobulin fold
Nr2f6(var.2),MA0728.1,delta_1,delta_2,delta_1.vs.delta_2,-0.318131148073857,0.232527640395685,delta_2,2.50418128152077e-09,9.73101316778878e-09,1.44992096200053e-06,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
NR2F1,MA0017.2,delta_1,delta_2,delta_1.vs.delta_2,-0.598089445853625,-0.0698918889629496,delta_2,3.95174209419012e-09,1.51527064406363e-08,2.28805867253608e-06,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Arntl,MA0603.1,delta_1,delta_2,delta_1.vs.delta_2,-0.387469196804015,0.136416969586954,delta_2,5.82999132505981e-09,2.16382370333951e-08,3.37556497720963e-06,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NFYA,MA0060.3,delta_1,delta_2,delta_1.vs.delta_2,-0.1717204859605,0.384121996995923,delta_2,9.16819577002154e-09,3.31774084427655e-08,5.30838535084247e-06,4.2.1,Heteromeric CCAAT-binding,4.2,Heteromeric CCAAT-binding factors,4,Other all-alpha-helical DNA-binding domains
BHLHE41,MA0636.1,delta_1,delta_2,delta_1.vs.delta_2,-0.375151841081929,0.142341212170934,delta_2,9.99641221712505e-09,3.59498302715243e-08,5.78792267371541e-06,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
KLF9,MA1107.1,delta_1,delta_2,delta_1.vs.delta_2,-0.161985094121639,0.27572671929138,delta_2,1.01047866474248e-08,3.61152559806108e-08,5.85067146885894e-06,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Rarg,MA0859.1,delta_1,delta_2,delta_1.vs.delta_2,-0.282957912360488,0.174020713516849,delta_2,3.23748400616119e-08,1.12921881901646e-07,1.87450323956733e-05,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
PKNOX1,MA0782.1,delta_1,delta_2,delta_1.vs.delta_2,-0.424054668200784,0.013483482950012,delta_2,9.70223405400629e-08,3.30446677486449e-07,5.61759351726964e-05,3.1.4,TALE-type HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MEF2B,MA0660.1,delta_1,delta_2,delta_1.vs.delta_2,-0.538565373189463,0.00150494441314133,delta_2,1.01427360956164e-07,3.43429485342801e-07,5.87264419936189e-05,5.1.1,Regulators of differentiation,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
PAX9,MA0781.1,delta_1,delta_2,delta_1.vs.delta_2,-0.336282039240445,0.0959435730379527,delta_2,1.02699467608439e-07,3.45715068286549e-07,5.94629917452864e-05,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
CREB3L1,MA0839.1,delta_1,delta_2,delta_1.vs.delta_2,-0.359548328240797,0.0761588768721749,delta_2,1.04847772172254e-07,3.50906705709451e-07,6.0706860087735e-05,1.1.7,CREB-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
PBX2,MA1113.1,delta_1,delta_2,delta_1.vs.delta_2,-0.486077273842097,-0.0276576736618708,delta_2,1.22642741080636e-07,4.0810429359591e-07,7.10101470856884e-05,3.1.4,TALE-type HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
BHLHE40,MA0464.2,delta_1,delta_2,delta_1.vs.delta_2,-0.375282863266067,0.0815688932494199,delta_2,1.85659275375298e-07,6.14266973955984e-07,0.000107496720442297,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
RARA,MA0729.1,delta_1,delta_2,delta_1.vs.delta_2,-0.278753228759052,0.152282586508546,delta_2,2.51155858126623e-07,8.26245692359744e-07,0.000145419241855315,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
SP8,MA0747.1,delta_1,delta_2,delta_1.vs.delta_2,-0.214734862376373,0.198433876482957,delta_2,2.57223389361741e-07,8.41425663505355e-07,0.000148932342440448,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Hes1,MA1099.1,delta_1,delta_2,delta_1.vs.delta_2,-0.266934681017614,0.132946990889778,delta_2,2.7204658145792e-07,8.84915565528852e-07,0.000157514970664136,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
PAX5,MA0014.3,delta_1,delta_2,delta_1.vs.delta_2,-0.184345385770241,0.243099586601491,delta_2,3.27238882753405e-07,1.05261840619012e-06,0.000189471313114221,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
TFDP1,MA1122.1,delta_1,delta_2,delta_1.vs.delta_2,-0.222086657036055,0.130926896694241,delta_2,3.40529672235016e-07,1.08931867527113e-06,0.000197166680224074,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
VDR,MA0693.2,delta_1,delta_2,delta_1.vs.delta_2,-0.176335521501328,0.229235091971244,delta_2,4.08079170771081e-07,1.29822988943108e-06,0.000236277839876456,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
E2F7,MA0758.1,delta_1,delta_2,delta_1.vs.delta_2,0.0290260900094462,0.423222757922178,delta_2,1.01843489964579e-06,3.20474895051583e-06,0.000589673806894913,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MLX,MA0663.1,delta_1,delta_2,delta_1.vs.delta_2,-0.306716593483904,0.123409234870277,delta_2,1.31241055392669e-06,4.08540704690082e-06,0.000759885710723553,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MEF2D,MA0773.1,delta_1,delta_2,delta_1.vs.delta_2,-0.487411714942233,-0.0018538646108938,delta_2,1.4809270599256e-06,4.56094025370704e-06,0.000857456767696924,5.1.1,Regulators of differentiation,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
ESR2,MA0258.2,delta_1,delta_2,delta_1.vs.delta_2,-0.0367861468010599,0.359498597942401,delta_2,1.84265457903478e-06,5.61524737505861e-06,0.00106689700126114,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
HES5,MA0821.1,delta_1,delta_2,delta_1.vs.delta_2,-0.230332046979972,0.140019074098503,delta_2,1.97157912736551e-06,5.94554330596161e-06,0.00114154431474463,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
E2F4,MA0470.1,delta_1,delta_2,delta_1.vs.delta_2,-0.102279580836863,0.205344267838579,delta_2,1.96996288890093e-06,5.94554330596161e-06,0.00114060851267364,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MLXIPL,MA0664.1,delta_1,delta_2,delta_1.vs.delta_2,-0.348720882343211,0.0853048511860209,delta_2,2.06797462678946e-06,6.20392388036838e-06,0.0011973573089111,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
KLF13,MA0657.1,delta_1,delta_2,delta_1.vs.delta_2,-0.183385122149643,0.235859156020977,delta_2,2.72795610509682e-06,8.09993120436441e-06,0.00157948658485106,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
TBX4,MA0806.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0374080652058056,0.359931592998833,delta_2,6.36815904007512e-06,1.81633698729236e-05,0.00368716408420349,6.5.4,TBX2-related,6.5,T-Box factors,6,Immunoglobulin fold
TBX5,MA0807.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0374080652058056,0.359931592998833,delta_2,6.36815904007512e-06,1.81633698729236e-05,0.00368716408420349,6.5.4,TBX2-related,6.5,T-Box factors,6,Immunoglobulin fold
DUXA,MA0884.1,delta_1,delta_2,delta_1.vs.delta_2,0.194719518483185,0.555894592816257,delta_2,6.34243265774576e-06,1.81633698729236e-05,0.00367226850883479,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
HES7,MA0822.1,delta_1,delta_2,delta_1.vs.delta_2,-0.261034367703298,0.0781624243728511,delta_2,7.86384767022985e-06,2.17994486259873e-05,0.00455316780106309,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Atf1,MA0604.1,delta_1,delta_2,delta_1.vs.delta_2,-0.164539081099718,0.215498104608949,delta_2,8.36355543925666e-06,2.29502303285763e-05,0.0048424985993296,1.1.7,CREB-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
HOXC10,MA0905.1,delta_1,delta_2,delta_1.vs.delta_2,0.0419054877649678,0.407131735825292,delta_2,1.19466791345114e-05,3.18761622989959e-05,0.00691712721888212,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
T,MA0009.2,delta_1,delta_2,delta_1.vs.delta_2,-0.0861222912290628,0.252625937318427,delta_2,1.29153941810462e-05,3.43028129854391e-05,0.00747801323082573,6.5.1,Brachyury-related,6.5,T-Box factors,6,Immunoglobulin fold
ETV5,MA0765.1,delta_1,delta_2,delta_1.vs.delta_2,-0.261048999503758,0.119081483361194,delta_2,1.37532097038313e-05,3.61959473569014e-05,0.00796310841851831,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MAFG,MA0659.1,delta_1,delta_2,delta_1.vs.delta_2,-1.05712572318744,-0.668772784776116,delta_2,1.47360520321565e-05,3.84332167865704e-05,0.00853217412661863,1.1.3,Maf-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
ZNF384,MA1125.1,delta_1,delta_2,delta_1.vs.delta_2,-0.430835353137106,-0.0702685770877553,delta_2,1.7601775448854e-05,4.54974463611004e-05,0.0101914279848865,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
HOXD12,MA0873.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0686950995393934,0.288357144593881,delta_2,1.89003769939701e-05,4.86369701311497e-05,0.0109433182795087,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
KLF16,MA0741.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0895087516890553,0.192256491631035,delta_2,2.67903096715389e-05,6.74416926079174e-05,0.015511589299821,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
PAX1,MA0779.1,delta_1,delta_2,delta_1.vs.delta_2,-0.269617485085392,0.0686347385738235,delta_2,3.27374052593576e-05,8.20560937020263e-05,0.0189549576451681,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
MEF2C,MA0497.1,delta_1,delta_2,delta_1.vs.delta_2,-0.468307486144371,-0.0788258181506252,delta_2,3.96145027651116e-05,9.84411892746764e-05,0.0229367971009996,5.1.1,Regulators of differentiation,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
ZBTB33,MA0527.1,delta_1,delta_2,delta_1.vs.delta_2,-0.129033899086148,0.192948799710831,delta_2,6.07954401892809e-05,0.000143091706786966,0.0352005598695936,2.3.2,Other factors with up to three adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
DUX4,MA0468.1,delta_1,delta_2,delta_1.vs.delta_2,0.102126574016256,0.423642176568509,delta_2,6.46992409917818e-05,0.00015105185699291,0.0374608605342417,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
NRF1,MA0506.1,delta_1,delta_2,delta_1.vs.delta_2,-0.117463229279509,0.125772014085666,delta_2,8.74241550285784e-05,0.000200867403815662,0.0506185857615469,0.0.6,NRF,0,Uncharacterized,0,Yet undefined DNA-binding domains
SP1,MA0079.3,delta_1,delta_2,delta_1.vs.delta_2,-0.0469450384641357,0.147178602757928,delta_2,8.96732938088699e-05,0.000205220700060615,0.0519208371153357,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MEF2A,MA0052.3,delta_1,delta_2,delta_1.vs.delta_2,-0.446404258447505,-0.0605013551253601,delta_2,9.02954038228521e-05,0.000205830861470202,0.0522810388134314,5.1.1,Regulators of differentiation,5.1,MADS box factors,5,alpha-Helices exposed by beta-structures
TGIF2,MA0797.1,delta_1,delta_2,delta_1.vs.delta_2,-0.3245697640981,-0.00509271877032528,delta_2,0.000112274674062311,0.000252945666467231,0.0650070362820783,3.1.4,TALE-type HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
SP2,MA0516.1,delta_1,delta_2,delta_1.vs.delta_2,-0.043000943812855,0.132179258529829,delta_2,0.000116371943013868,0.000261160290717169,0.0673793550050296,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Tcfl5,MA0632.1,delta_1,delta_2,delta_1.vs.delta_2,-0.247131116588173,0.0689671925754267,delta_2,0.000162074764303131,0.000358172856990508,0.0938412885315131,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Rarb,MA0857.1,delta_1,delta_2,delta_1.vs.delta_2,-0.238986070849904,0.0670152192350556,delta_2,0.000179151203777745,0.00039440512162477,0.103728546987315,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Creb3l2,MA0608.1,delta_1,delta_2,delta_1.vs.delta_2,-0.304228584828161,0.00557426164853252,delta_2,0.000230371048095626,0.000501446755065291,0.133384836847367,1.1.7,CREB-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
YY2,MA0748.1,delta_1,delta_2,delta_1.vs.delta_2,-0.217339561134013,0.0931819129043284,delta_2,0.000248886381190949,0.000539719905279248,0.144105214709559,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
TBX19,MA0804.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0330056368075359,0.244309059136025,delta_2,0.000266709927831596,0.000571944623016645,0.154425048214494,6.5.1,Brachyury-related,6.5,T-Box factors,6,Immunoglobulin fold
Arnt,MA0004.1,delta_1,delta_2,delta_1.vs.delta_2,-0.367741112709045,-0.0658301254709035,delta_2,0.000368865344224823,0.00078519497906681,0.213573034306172,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
YY1,MA0095.2,delta_1,delta_2,delta_1.vs.delta_2,-0.174884002623468,0.148703131041693,delta_2,0.000405535965558211,0.000856953737438702,0.234805324058204,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
ELK1,MA0028.2,delta_1,delta_2,delta_1.vs.delta_2,-0.292509386604107,0.0134227109873893,delta_2,0.00041900387714883,0.000882193617706082,0.242603244869172,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MEIS2,MA0774.1,delta_1,delta_2,delta_1.vs.delta_2,-0.189672899252813,0.0989362134833442,delta_2,0.000428229098714389,0.000895107033052821,0.247944648155631,3.1.4,TALE-type HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
NR4A2,MA0160.1,delta_1,delta_2,delta_1.vs.delta_2,-0.41128955211525,-0.146400983159056,delta_2,0.000463224203814402,0.000957881478601923,0.268206814008539,2.1.4,NGFI(NR4A),2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Ddit3::Cebpa,MA0019.1,delta_1,delta_2,delta_1.vs.delta_2,-0.236693298069178,0.0345556885813657,delta_2,0.00047720137263129,0.00097081378155241,0.276299594753517,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
Dux,MA0611.1,delta_1,delta_2,delta_1.vs.delta_2,-0.140930455078733,0.129132420620154,delta_2,0.00062765677129755,0.00126185163396278,0.363413270581282,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
SOX13,MA1120.1,delta_1,delta_2,delta_1.vs.delta_2,0.16034679671012,0.441589481922872,delta_2,0.000966662914282425,0.00191677338140248,0.559697827369524,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
RREB1,MA0073.1,delta_1,delta_2,delta_1.vs.delta_2,-0.135700173027037,0.104249853022697,delta_2,0.00114730926224521,0.00225949681238088,0.664292062839977,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
PROX1,MA0794.1,delta_1,delta_2,delta_1.vs.delta_2,-0.154790964485665,0.0865392053294874,delta_2,0.00117615350621183,0.00230845044100558,0.680992880096647,3.1.7,HD-PROS,3.1,Homeo domain factors,3,Helix-turn-helix domains
Esrra,MA0592.2,delta_1,delta_2,delta_1.vs.delta_2,-0.241033650159516,0.0161756563420785,delta_2,0.00122289724054202,0.00237603188682493,0.708057502273828,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
ZNF354C,MA0130.1,delta_1,delta_2,delta_1.vs.delta_2,-0.0584868040556506,0.178058085385219,delta_2,0.00122094900450821,0.00237603188682493,0.706929473610254,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
ESRRB,MA0141.3,delta_1,delta_2,delta_1.vs.delta_2,-0.32373970518929,-0.0879150835018893,delta_2,0.00134473838753234,0.0025867226790074,0.778603526381227,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
RXRA::VDR,MA0074.1,delta_1,delta_2,delta_1.vs.delta_2,-0.133360132347317,0.10896013848074,delta_2,0.00138016568000865,0.00263734629942247,0.799115928725008,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
RXRA::VDR,MA0074.1,delta_1,delta_2,delta_1.vs.delta_2,-0.133360132347317,0.10896013848074,delta_2,0.00138016568000865,0.00263734629942247,0.799115928725008,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
HEY1,MA0823.1,delta_1,delta_2,delta_1.vs.delta_2,-0.306963580391162,-0.0702999031607318,delta_2,0.00334610240543626,0.00594292421088219,1,1.2.4,Hairy-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NR2F2,MA1111.1,delta_1,delta_2,delta_1.vs.delta_2,-0.43650120352011,-0.208200698515534,delta_2,0.00436594683657202,0.0076835356181617,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Hoxa11,MA0911.1,delta_1,delta_2,delta_1.vs.delta_2,0.078300770905533,0.308827294925157,delta_2,0.00464504605179951,0.00814994443633914,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
RORB,MA1150.1,delta_1,delta_2,delta_1.vs.delta_2,0.258891488151082,0.486363949820628,delta_2,0.005396225184236,0.00929885232640668,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
NFKB1,MA0105.4,delta_1,delta_2,delta_1.vs.delta_2,-0.213219284605553,-0.0078539072757115,delta_2,0.00766578519083494,0.0127910363847073,1,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
ETV4,MA0764.1,delta_1,delta_2,delta_1.vs.delta_2,-0.223676467320127,-0.010767411443294,delta_2,0.00930852991253051,0.0151394348858291,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
ZBED1,MA0749.1,delta_1,delta_2,delta_1.vs.delta_2,-0.198396902675982,-0.00848865833708687,delta_2,0.0102734205838435,0.0164317970111751,1,2.3.5,BED zinc finger factors,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
